X				Y			OBJECTID	SPECIES	DIAMETER
-89.54098122	43.04312985	84922	557	2
-89.54074271	43.04313443	84923	319	1
-89.53794797	43.04326071	84924	462	2
-89.5381853	43.04325844	84925	497	2
-89.53865998	43.04326403	84926	462	2
-89.53889317	43.04326278	84927	319	2
-89.53911946	43.04326053	84928	557	2
-89.53940785	43.0432572	84929	942	2
-89.53962862	43.04325495	84930	462	2
-89.53988666	43.04326176	84931	557	2
-89.54050897	43.04325809	84932	319	1
-89.54069662	43.04325789	84933	462	1
-89.54087186	43.0432567	84934	980	1
-89.54153557	43.04325702	84935	319	1
-89.54105977	43.04338301	84936	319	2
-89.54105737	43.04357126	84937	557	2
-89.54105651	43.04384149	84938	462	2
-89.54107885	43.04397708	84939	942	1
-89.54126529	43.04435664	84940	462	1
-89.54138242	43.04450262	84941	497	1
-89.54149167	43.04460371	84942	980	2
-89.54150193	43.04473021	84943	557	1
-89.54152663	43.04484609	84944	319	2
-89.54179032	43.04495361	84945	980	2
-89.54179897	43.04512817	84946	557	1
-89.54185224	43.04477187	84947	497	2
-89.54159303	43.04454581	84948	319	2
-89.54149042	43.04443833	84949	557	1
-89.54137946	43.04430447	84950	980	2
-89.54130866	43.04418782	84951	497	1
-89.54125031	43.04406609	84952	462	2
-89.5412099	43.04392505	84953	319	2
-89.54118886	43.04377791	84954	557	2
-89.54119268	43.04360435	84955	980	2
-89.54002155	43.04336806	84956	980	2
-89.54002466	43.04354466	84957	497	1
-89.54002639	43.04372836	84958	462	1
-89.54003668	43.04403994	84959	557	1
-89.54003139	43.04417189	84960	319	2
-89.5402334	43.04415748	84961	462	1
-89.54019992	43.04401745	84962	942	2
-89.54017055	43.04385407	84963	772	1
-89.54016479	43.04373634	84964	980	1
-89.54016318	43.04362165	84965	557	1
-89.53990901	43.04385434	84966	319	2
-89.53958106	43.04385569	84967	557	1
-89.539415	43.04385383	84968	980	2
-89.53913409	43.0438531	84969	319	2
-89.53890993	43.04385739	84970	462	1
-89.53867883	43.04385458	84971	319	2
-89.53864028	43.04395815	84972	980	2
-89.53891149	43.04395381	84973	557	1
-89.53917857	43.04395658	84974	319	1
-89.53937507	43.04395638	84975	462	2
-89.53963383	43.04395307	84976	497	1
-89.53983033	43.04395287	84977	980	2
-89.5382868	43.04510581	84978	980	2
-89.53829559	43.04495045	84979	557	2
-89.53830885	43.04476513	84980	319	2
-89.53843517	43.0443611	84981	319	1
-89.53847578	43.04423567	84982	462	2
-89.53850272	43.0440803	84983	319	1
-89.53850942	43.04376738	84984	557	1
-89.53851013	43.04351442	84985	319	1
-89.53851582	43.04339184	84986	497	2
-89.53835694	43.04335375	84987	980	2
-89.53834669	43.04357543	84988	557	1
-89.53834461	43.04373191	84989	804	2
-89.53834855	43.04393271	84990	462	1
-89.53834639	43.04404572	84991	571	2
-89.53833361	43.04418221	84992	804	2
-89.53829353	43.04429874	84993	462	1
-89.53824753	43.04441614	84994	571	1
-89.53819796	43.04452224	84995	804	2
-89.53816502	43.04465789	84996	462	1
-89.53815697	43.04478394	84997	571	2
-89.53814534	43.04490391	84998	804	2
-89.53845286	43.04519308	84999	497	2
-89.53930762	43.04518361	85000	557	2
-89.53949958	43.04518219	85001	462	1
-89.53842967	43.04462246	85002	462	1
-89.53867229	43.04462221	85003	497	2
-89.53951463	43.04461556	85004	462	1
-89.53957628	43.04450842	85005	319	1
-89.53937972	43.04451109	85006	557	2
-89.53885182	43.04452152	85007	980	2
-89.53855529	43.04452347	85008	557	1
-89.5376973	43.04520137	85009	557	1
-89.54237159	43.04327447	85010	942	2
-89.54256627	43.04326756	85011	497	2
-89.54277101	43.04325509	85012	572	2
-89.54295799	43.04325106	85013	808	2
-89.54320873	43.04325692	85014	497	2
-89.54344179	43.04330495	85015	572	2
-89.5436373	43.0433852	85016	319	2
-89.54413842	43.04349311	85017	942	1
-89.54397935	43.04341096	85018	462	1
-89.54379804	43.04331905	85019	557	1
-89.54361228	43.04322878	85020	980	2
-89.54339989	43.04315972	85021	808	2
-89.54316212	43.0431293	85022	572	2
-89.54295233	43.04312761	85023	497	2
-89.54269988	43.04312021	85024	808	1
-89.54248311	43.04311341	85025	572	2
-89.5440722	43.043907	85026	980	1
-89.54414847	43.04377728	85027	557	1
-89.54434155	43.04375302	85028	462	1
-89.54483787	43.04411599	85029	557	1
-89.54497283	43.04418133	85030	462	1
-89.54497616	43.04402363	85031	942	1
-89.54509998	43.04392686	85032	319	1
-89.54568529	43.04392906	85033	462	2
-89.54579717	43.04403438	85034	557	1
-89.54593606	43.04416415	85035	462	1
-89.54593453	43.0440427	85036	942	2
-89.5460993	43.04393107	85037	319	1
-89.54655967	43.04378835	85038	333	2
-89.54630681	43.04379589	85039	462	2
-89.54605024	43.04380099	85040	557	1
-89.54569587	43.04380064	85041	980	1
-89.54552431	43.04379831	85042	319	1
-89.54532128	43.04379985	85043	333	2
-89.54512917	43.04380005	85044	462	1
-89.54476988	43.04376087	85045	557	1
-89.54459082	43.04370702	85046	980	2
-89.54439063	43.04361265	85047	319	1
-89.54708253	43.04361415	85048	557	1
-89.54723387	43.04316733	85049	557	1
-89.54734778	43.04303419	85050	319	1
-89.54768347	43.04261474	85051	462	1
-89.54772802	43.04230549	85052	557	2
-89.54775238	43.04217409	85053	319	1
-89.54775514	43.04188261	85054	952	3
-89.5477693	43.04168964	85055	952	4
-89.54766816	43.04164312	85056	462	2
-89.54766239	43.0417274	85057	462	2
-89.54756518	43.0416534	85058	571	2
-89.54755993	43.04181842	85059	462	1
-89.54756677	43.04198392	85060	804	2
-89.54755416	43.04217601	85061	557	2
-89.54753868	43.04232792	85062	980	1
-89.54751925	43.04253493	85063	319	1
-89.54729528	43.04285062	85064	333	2
-89.54717711	43.04296058	85065	462	1
-89.54700167	43.04316894	85066	980	2
-89.5469219	43.04332739	85067	319	1
-89.54683886	43.04359056	85068	557	1
-89.54682695	43.04404479	85069	980	2
-89.54682897	43.04419578	85070	557	1
-89.54695366	43.04386299	85071	315	5
-89.54214343	43.04319084	85072	954	4
-89.5478362	43.04249727	85073	319	2
-89.54818169	43.04248954	85074	557	1
-89.54840582	43.04249544	85075	980	2
-89.54854637	43.04258388	85076	462	1
-89.54851241	43.04273595	85077	319	1
-89.5493494	43.04248899	85078	557	1
-89.54951477	43.04248585	85079	980	2
-89.5501907	43.04263894	85080	333	2
-89.5501995	43.04250653	85081	980	2
-89.55001581	43.04242834	85082	557	2
-89.54943287	43.04238387	85083	319	2
-89.54922212	43.04238337	85084	557	2
-89.54902045	43.04238655	85085	319	1
-89.54881676	43.04238382	85086	980	1
-89.54854247	43.04238264	85087	557	1
-89.54827021	43.04238146	85088	319	1
-89.54798282	43.04237956	85089	980	2
-89.55109605	43.04266891	85090	319	1
-89.55128364	43.04266697	85091	557	1
-89.55023024	43.04282433	85092	462	1
-89.55016654	43.04295175	85093	319	1
-89.55014579	43.04301688	85094	557	2
-89.55025767	43.04346006	85095	557	2
-89.55026719	43.04364484	85096	980	2
-89.55036406	43.04377495	85097	319	1
-89.55042974	43.043586	85098	557	1
-89.55034669	43.0432872	85099	980	2
-89.5500937	43.04382468	85100	319	2
-89.54971958	43.04382272	85101	557	1
-89.54933253	43.04382236	85102	980	2
-89.54962981	43.04420555	85103	319	1
-89.5497522	43.04447665	85104	557	2
-89.54996677	43.04448353	85105	319	2
-89.5514207	43.0443153	85106	557	1
-89.55096848	43.04413393	85107	980	2
-89.55078118	43.04404822	85108	319	1
-89.55059235	43.04396362	85109	942	2
-89.55043096	43.04389909	85110	462	1
-89.55098461	43.04471182	85111	557	1
-89.55100639	43.04484576	85112	980	2
-89.55095353	43.04526191	85113	772	1
-89.55091838	43.04540932	85114	333	2
-89.55075121	43.04562071	85115	462	2
-89.55057285	43.04562091	85116	942	1
-89.55089737	43.04497052	85117	319	1
-89.5502903	43.0530831	85118	942	2
-89.55044443	43.05308071	85119	462	2
-89.55064241	43.05308603	85120	557	1
-89.55077554	43.0531568	85121	319	1
-89.55077281	43.05330087	85122	980	1
-89.55075378	43.05359235	85123	319	2
-89.55070573	43.05374312	85124	462	2
-89.55066062	43.05384735	85125	942	1
-89.55059286	43.053966	85126	980	1
-89.55050541	43.0540614	85127	557	1
-89.55038326	43.05418455	85128	319	1
-89.55028979	43.05429104	85129	462	1
-89.55019032	43.05441971	85130	980	2
-89.55042445	43.05436958	85131	804	1
-89.55079077	43.05393807	85132	557	1
-89.55088858	43.05373959	85133	980	1
-89.55094989	43.05342812	85134	462	1
-89.54997767	43.05454057	85135	980	1
-89.54978936	43.0545019	85136	557	1
-89.54973125	43.05460695	85137	804	1
-89.54991162	43.05465146	85138	319	1
-89.54998742	43.05476706	85139	462	1
-89.54993466	43.05489349	85140	980	1
-89.54987394	43.05501604	85141	557	1
-89.54980661	43.05515123	85142	319	2
-89.54955376	43.05575737	85143	980	1
-89.54945722	43.05588693	85144	319	2
-89.54941992	43.05597307	85145	462	1
-89.54936185	43.05609561	85146	557	1
-89.54922141	43.05638377	85147	942	2
-89.54915747	43.05651995	85148	462	2
-89.54908827	43.05666259	85149	980	1
-89.54922298	43.05672049	85150	557	1
-89.54927993	43.05661012	85151	319	1
-89.54934474	43.05646943	85152	980	1
-89.54948339	43.05616933	85153	462	1
-89.54954707	43.05605055	85154	319	2
-89.54960958	43.05590243	85155	804	1
-89.54971898	43.05579059	85156	571	2
-89.54984115	43.05566309	85157	462	1
-89.54991458	43.05552297	85158	804	1
-89.54998382	43.05537209	85159	571	1
-89.54998993	43.05523979	85160	462	1
-89.55000556	43.05510563	85161	804	1
-89.55005572	43.05500447	85162	319	1
-89.55016105	43.05480946	85163	557	2
-89.54967665	43.05526045	85164	980	1
-89.54951327	43.05522182	85165	557	1
-89.54936049	43.05518984	85166	462	1
-89.54928859	43.05558122	85167	462	1
-89.54950509	43.05563005	85168	557	1
-89.55148785	43.05645526	85169	557	1
-89.55124613	43.05645859	85170	980	2
-89.5510242	43.05645808	85171	942	1
-89.55054179	43.05645786	85172	462	1
-89.55021354	43.05643607	85173	319	2
-89.54996129	43.05638439	85174	557	1
-89.54974342	43.05633039	85175	980	2
-89.54959747	43.05628929	85176	942	1
-89.54951849	43.05638871	85177	557	1
-89.54967694	43.05642673	85178	319	1
-89.54986563	43.05647772	85179	462	1
-89.55009704	43.05652941	85180	942	2
-89.55029878	43.05655853	85181	980	2
-89.55047518	43.05656958	85182	557	1
-89.55097651	43.05656831	85183	557	1
-89.55114522	43.05656953	85184	319	1
-89.55132063	43.05656863	85185	462	1
-89.5515181	43.056567	85186	942	2
-89.54917671	43.05618474	85187	980	2
-89.54899305	43.05614672	85188	942	1
-89.54876064	43.05610127	85189	462	1
-89.54857021	43.05607655	85190	319	2
-89.54835825	43.05605268	85191	557	1
-89.54818144	43.05603958	85192	980	2
-89.54796497	43.05602902	85193	942	2
-89.54774059	43.05602926	85194	462	2
-89.54754454	43.05603031	85195	319	2
-89.54733716	43.05602804	85196	557	1
-89.54735325	43.05614104	85197	462	2
-89.54752323	43.05614086	85198	942	1
-89.54772835	43.05614313	85199	980	2
-89.54791647	43.05614292	85200	557	1
-89.54811819	43.05614602	85201	319	2
-89.54831428	43.05616326	85202	462	1
-89.54856591	43.05618957	85203	942	2
-89.54876428	43.05621844	85204	980	2
-89.54895474	43.05625479	85205	557	1
-89.54913047	43.05629033	85206	319	1
-89.55066361	43.05664692	85207	462	1
-89.55066674	43.05676997	85208	942	2
-89.55068978	43.05728377	85209	980	1
-89.55083902	43.05677672	85210	319	1
-89.55083535	43.05665629	85211	980	1
-89.55174581	43.05756211	85212	557	1
-89.55153631	43.05755803	85213	980	1
-89.55133152	43.05755309	85214	319	1
-89.55116202	43.05754292	85215	462	1
-89.55095245	43.05750432	85216	942	1
-89.55079113	43.05746567	85217	557	1
-89.55166131	43.05767354	85218	760	2
-89.55158363	43.0576719	85219	760	2
-89.55150713	43.05767113	85220	760	3
-89.55098681	43.05761562	85221	760	3
-89.55091262	43.05759757	85222	760	3
-89.55084433	43.05757953	85223	760	3
-89.55016252	43.05740164	85224	760	3
-89.5500848	43.05738188	85225	760	2
-89.55002709	43.05736555	85226	760	2
-89.54941218	43.05720699	85227	760	2
-89.5493409	43.05719148	85228	760	3
-89.54927586	43.05717047	85229	760	2
-89.54864305	43.05700619	85230	760	2
-89.55663584	43.05615047	85231	450	2
-89.55675772	43.05627228	85232	571	1
-89.55689947	43.05641621	85233	462	1
-89.5570012	43.05652535	85234	450	2
-89.55709542	43.05665272	85235	571	1
-89.5571853	43.05677375	85236	462	1
-89.55739213	43.05704983	85237	450	2
-89.55750149	43.05718826	85238	571	1
-89.55763565	43.05731478	85239	462	1
-89.55777949	43.05742466	85240	450	1
-89.55779829	43.05759157	85241	942	1
-89.55763458	43.05771343	85242	701	1
-89.55746793	43.05782177	85243	772	1
-89.55729734	43.05790166	85244	556	1
-89.55709267	43.05798309	85245	942	1
-89.55687297	43.05804617	85246	701	1
-89.55665942	43.05808956	85247	772	1
-89.55644067	43.05811555	85248	556	1
-89.55623944	43.05813017	85249	942	1
-89.55603405	43.05812511	85250	701	1
-89.5557832	43.05810497	85251	772	1
-89.55692729	43.0582184	85252	942	1
-89.55718042	43.05814018	85253	701	1
-89.55756144	43.05797708	85254	772	1
-89.55773994	43.05787389	85255	942	1
-89.55791728	43.05774822	85256	701	1
-89.55824883	43.05747586	85257	772	1
-89.55531674	43.05806558	85258	556	2
-89.55510154	43.05804099	85259	942	1
-89.55491231	43.05802081	85260	701	1
-89.5547286	43.05797614	85261	772	1
-89.55453364	43.05792858	85262	556	2
-89.55432216	43.05786237	85263	942	1
-89.55411057	43.05778917	85264	701	1
-89.55254736	43.05772266	85265	318	3
-89.55263968	43.05772256	85266	318	3
-89.55271941	43.05772247	85267	318	3
-89.55280753	43.05772237	85268	318	3
-89.55291244	43.05772225	85269	318	3
-89.55301734	43.05771905	85270	318	3
-89.55310546	43.05771587	85271	318	3
-89.55319778	43.05771885	85272	318	3
-89.52765389	43.06248762	85273	952	9
-89.52782779	43.06248746	85274	952	7
-89.5280223	43.06248079	85275	952	7
-89.52823157	43.06248276	85276	952	8
-89.52846588	43.06248362	85277	952	5
-89.52865156	43.06247697	85278	952	7
-89.52887851	43.06247892	85279	952	5
-89.52918798	43.06247863	85280	952	8
-89.52937955	43.06247629	85281	952	3
-89.52950923	43.06247401	85282	952	6
-89.52970524	43.06247707	85283	952	7
-89.52981112	43.06234946	85284	952	5
-89.52963133	43.06235179	85285	952	3
-89.52945449	43.06235196	85286	952	6
-89.52927175	43.06234997	85287	952	4
-89.52908312	43.06235014	85288	952	4
-89.52890039	43.06235031	85289	952	2
-89.5286985	43.06235374	85290	952	6
-89.52850692	43.06235176	85291	952	7
-89.52832124	43.06235409	85292	952	7
-89.52802209	43.06235545	85293	952	7
-89.52780105	43.06236214	85294	952	7
-89.52733264	43.06141912	85295	320	5
-89.52732843	43.0615627	85296	326	2
-89.52729781	43.0618711	85297	326	2
-89.52727134	43.06200655	85298	320	4
-89.52725041	43.06213139	85299	320	5
-89.52722838	43.06225867	85300	320	5
-89.52757887	43.06227059	85301	320	7
-89.52760311	43.06213514	85302	320	5
-89.52761622	43.06199481	85303	320	8
-89.52763045	43.0618553	85304	320	6
-89.52763466	43.06171498	85305	320	4
-89.52764532	43.06144092	85306	320	5
-89.52764693	43.06130288	85307	322	2
-89.52765136	43.06119528	85308	320	8
-89.52765484	43.06107211	85309	320	8
-89.52717569	43.06258837	85310	320	5
-89.52716294	43.06269124	85311	732	2
-89.52712891	43.06286594	85312	320	5
-89.52710643	43.06300549	85313	320	5
-89.52707826	43.06314089	85314	320	4
-89.52706287	43.06327732	85315	320	5
-89.52703754	43.0634148	85316	320	4
-89.52700938	43.06355853	85317	320	4
-89.5269883	43.06369288	85318	320	4
-89.52737849	43.06347488	85319	320	7
-89.52740379	43.06332491	85320	320	6
-89.52742627	43.0631791	85321	326	2
-89.52744451	43.06305308	85322	326	2
-89.527467	43.06291561	85323	326	8
-89.52748666	43.06278438	85324	326	7
-89.52751626	43.06265419	85325	326	8
-89.52678249	43.06412122	85326	544	3
-89.52667142	43.06425189	85327	557	1
-89.52654576	43.06436311	85328	544	2
-89.52641581	43.0644712	85329	544	3
-89.52627302	43.06458118	85330	544	5
-89.52613793	43.06469053	85331	732	2
-89.52599857	43.06480051	85332	544	6
-89.52585664	43.06491488	85333	544	4
-89.52553685	43.06515747	85334	544	4
-89.52541033	43.06526681	85335	544	6
-89.52527266	43.06536926	85336	544	5
-89.5251427	43.06547483	85337	544	6
-89.5249982	43.06558858	85338	544	2
-89.52487749	43.06567942	85339	320	4
-89.52474863	43.06579161	85340	320	4
-89.52463565	43.06590089	85341	320	4
-89.52451971	43.06601817	85342	320	5
-89.52441469	43.06613907	85343	320	5
-89.52431465	43.06626653	85344	320	6
-89.52469884	43.06629166	85345	326	2
-89.52478998	43.06618095	85346	326	2
-89.52490096	43.06606149	85347	326	3
-89.52501891	43.06595731	85348	326	2
-89.5251319	43.06585532	85349	326	2
-89.52527565	43.06574674	85350	544	4
-89.52544616	43.06561122	85351	544	4
-89.52556907	43.06550485	85352	544	8
-89.52569894	43.06540721	85353	544	8
-89.52583674	43.06530301	85354	544	8
-89.52601714	43.06515292	85355	544	4
-89.526147	43.06505018	85356	544	5
-89.52627787	43.06495399	85357	544	6
-89.52639483	43.0648549	85358	544	7
-89.52652668	43.06475362	85359	544	8
-89.52665754	43.06465452	85360	544	7
-89.52678343	43.06455324	85361	544	8
-89.52691027	43.06442794	85362	544	8
-89.52701826	43.0643063	85363	544	6
-89.52711531	43.06417375	85364	544	7
-89.52420418	43.06642672	85365	320	4
-89.52413864	43.06655354	85366	326	2
-89.5240731	43.06668036	85367	320	3
-89.5240161	43.06681521	85368	320	4
-89.52396762	43.06695095	85369	320	4
-89.52385688	43.06772412	85370	970	11
-89.52387415	43.06785623	85371	970	8
-89.52389142	43.06799369	85372	970	7
-89.52392331	43.06813471	85373	970	7
-89.52396249	43.06826322	85374	970	11
-89.5242911	43.06817901	85375	970	11
-89.5242568	43.06805407	85376	970	11
-89.52423466	43.06792018	85377	970	11
-89.5242088	43.06774791	85378	970	12
-89.52421102	43.06761758	85379	970	10
-89.52421324	43.06748724	85380	970	12
-89.52422519	43.06734975	85381	970	12
-89.52425054	43.06721493	85382	970	11
-89.52428194	43.06706315	85383	970	6
-89.52436316	43.06684793	85384	320	4
-89.52443353	43.06669611	85385	320	3
-89.52406511	43.06852118	85386	954	3
-89.52414753	43.06867329	85387	942	3
-89.52421038	43.06878084	85388	942	4
-89.52429135	43.06890484	85389	942	3
-89.52437328	43.06902673	85390	954	4
-89.52445042	43.06915214	85391	942	4
-89.52453043	43.06927262	85392	954	6
-89.52460566	43.06940932	85393	954	6
-89.52465647	43.06952093	85394	954	6
-89.52470483	43.06964153	85395	954	6
-89.52476078	43.06982794	85396	954	4
-89.5247833	43.06997952	85397	954	3
-89.52479309	43.07012878	85398	954	3
-89.52480129	43.07027454	85399	954	4
-89.52479518	43.07043081	85400	954	4
-89.52479225	43.07058241	85401	954	4
-89.52478773	43.07073051	85402	954	5
-89.52511034	43.0705588	85403	954	7
-89.52511645	43.0704072	85404	954	5
-89.5251046	43.0699839	85405	954	6
-89.52508056	43.06983607	85406	954	4
-89.52503767	43.06966838	85407	954	5
-89.5249937	43.06952782	85408	954	5
-89.52486425	43.06924263	85409	954	5
-89.52477319	43.06910869	85410	954	7
-89.52469448	43.06898707	85411	954	5
-89.52459889	43.06882682	85412	954	6
-89.52451008	43.06869453	85413	954	4
-89.5244336	43.0685614	85414	954	7
-89.52456895	43.06835326	85415	557	7
-89.52475727	43.06830869	85416	557	6
-89.5249445	43.06827152	85417	557	10
-89.52513282	43.06822202	85418	557	7
-89.52530877	43.06815362	85419	557	8
-89.52563473	43.06793051	85420	557	8
-89.52579603	43.06781854	85421	557	8
-89.52594052	43.06771399	85422	557	8
-89.52609061	43.06760368	85423	557	8
-89.52602872	43.06747793	85424	557	5
-89.52589207	43.06757837	85425	557	5
-89.5256154	43.0677669	85426	557	5
-89.52545746	43.06787969	85427	557	4
-89.52523792	43.06803775	85428	557	3
-89.52507207	43.0681119	85429	557	4
-89.52491289	43.06814986	85430	557	4
-89.52472455	43.06818785	85431	557	4
-89.5245564	43.06822418	85432	557	4
-89.52652824	43.06729996	85433	954	10
-89.526758	43.06712886	85434	954	7
-89.52691371	43.06702108	85435	954	8
-89.52706269	43.06692051	85436	954	6
-89.52717855	43.0668276	85437	954	7
-89.52697548	43.06680652	85438	952	3
-89.52683327	43.06691492	85439	952	4
-89.52666601	43.0670243	85440	952	5
-89.52652907	43.06712883	85441	952	4
-89.52640133	43.06721498	85442	952	4
-89.52620105	43.06724032	85443	572	2
-89.52607153	43.0671523	85444	541	4
-89.52593806	43.0670531	85445	541	5
